"ID","number_of_total_atoms","atoms_10","atoms_20","atoms_30","atoms_40","atoms_60","atoms_80","spacegroup","Spacegroup_12","Spacegroup_33","Spacegroup_167","Spacegroup_194","Spacegroup_206","Spacegroup_227","percent_atom_al","percent_atom_ga","percent_atom_in","lattice_vector_1_ang","lattice_vector_2_ang","lattice_vector_3_ang","lattice_angle_alpha_degree","lattice_angle_beta_degree","lattice_angle_gamma_degree","formation_energy_ev_natom_log_y_plus_1","bandgap_energy_ev_log_y_plus_1","Aluminum","Gallium","Indium"
1165,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,-3.66356164612965,-0.484245985961279,0.484245985961279,2.11692283052053,5.38936406903067,1.7476047502114,0.0864734738750963,0.0644572501170589,0.773009797192298,0.0878277103655203,0.771588606866508,0,0,1
1166,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976034667,0,-1.56178960719769,4.90130810244412,3.67112464918354,1.44066909669979,0.0864735355944157,0.0645100751093146,0.773012797884914,0.0751074724868055,1.16052235845199,0,0,0
1167,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-2.15210159768928,-1.49371353669317,1.0330150061823,2.10548194192433,3.23933178356959,1.94751006609847,0.0864734121472041,0.0644572754624574,1.85706277120973,0.141325936090435,0.801059437754341,0,0,1
1168,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.360287384658641,-0.885013194604907,-0.745168365310824,3.02442579120681,5.48392174099399,1.72222177381547,0.0864737083629135,0.0644572997831136,0.772931780588607,0.20089794236689,1.13895416795149,0,0,0
1169,436.818550616046,0,0,0,0,1,0,167,0,0,1,0,0,0,-3.66356164612965,2.15210159768928,-2.15210159768928,3.14945304965994,3.04180517319173,1.92159883432969,0.0864735911344745,0.0644572744488645,1.85701615442204,0.098215047496955,1.14533682884098,0,1,0
1170,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,2.38433574301274,-2.38433574301274,-3.66356164612965,3.05983143486888,3.36086964085579,1.92773813471906,0.0865252348529865,0.0644667971883594,-0.341075190921262,0.197128064110928,1.21060079061616,1,0,0
1171,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,1.78448670989897,-3.66356164612965,-1.78448670989897,2.95649285573044,5.29815371158561,1.6999653072123,0.0864736713467483,0.064457301809352,0.772988792456013,0.180903885706334,1.5580393493481,1,0,0
1172,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.61196976034667,-2.04942989395194,0.238625915462586,2.43253908929883,3.97377052753224,2.20325458547266,0.0864745342541085,0.0644573301688898,1.85662628864033,0.334327080274825,0.668752023725224,0,0,1
1173,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,2.85079959206822,-3.66356164612965,-2.85079959206822,4.84484758279321,3.52666786132299,1.41247918305669,0.086473486219646,0.064509958140537,0.773018799282148,0.0673782353299482,1.56450330604022,1,0,0
1174,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,0.484245985961279,-1.56178960719769,-1.19223189943701,3.14752583624143,5.08439794233041,1.7133216713244,0.0864737638813779,0.0644572866107532,0.773036803569874,0.167969050569554,1.30242350208274,1,0,0
1175,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-3.66356164612965,-1.0330150061823,1.0330150061823,3.27491988778673,3.76764923473505,1.97973106503993,0.0867463589194262,0.0644998841682431,-0.343939555059131,0.290129076094833,0.167969050569554,0,0,1
1176,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-2.38433574301274,0.484245985961279,-0.745168365310824,3.11929799297943,3.48121752124692,1.948313201354,0.0865532411450752,0.0644717387258052,-0.339532778312514,0.188469287380189,0.748439966308654,0,1,0
1177,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.360287384658641,-0.484245985961279,-1.19223189943701,3.00903090491308,5.44158522182031,1.71721262066942,0.0864737453759942,0.0644573048485702,0.772910776580487,0.181237636230917,1.22756236975902,0,0,0
1178,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.484245985961279,0.484245985961279,-3.66356164612965,3.11991869006737,3.46777729493889,1.93355606090679,0.0865152002291367,0.0644649957103066,-0.342955403847584,0.0881940107359163,1.15474054244571,0,1,0
1179,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,0.484245985961279,-0.885013194604907,-2.04942989395194,2.3254405722004,3.72577474947075,2.18804359243862,0.0864745527266266,0.0644572997831136,1.8570500574895,0.257970008466255,0.943322070925186,1,0,0
1180,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,0.238625915462586,-0.885013194604907,-1.56178960719769,2.98645050620652,5.37973917344207,1.70983435286328,0.0864737330386433,0.0644573058616058,0.772931780588607,0.174121360228615,1.37503116884118,1,0,0
1181,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.238625915462587,-0.61196976034667,-1.19223189943701,3.0065947563185,5.43490103727983,1.71641888468377,0.0864737392073616,0.0644573048485702,0.77291677770566,0.182571525549162,1.21692851548615,0,0,0
1182,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976034667,-0.484245985961279,-0.885013194604907,4.89831203430471,3.71163013931698,1.45423480164049,0.0864735355944157,0.0645103726235527,0.773012797884914,0.13243078718049,1.08970607919711,0,0,0
1183,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-3.66356164612965,-2.38433574301274,2.38433574301274,3.30772614063779,3.81178606632162,2.00093952058883,0.0868315919301285,0.064504029572749,-0.342033331339662,0.198850858745165,0.440574818554923,0,0,1
1184,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.885013194604907,-2.38433574301274,0.61196976034667,3.25815646186866,5.34533880179115,1.74300125991593,0.086473652837509,0.064457256201014,0.773021799986767,0.255726901210229,0.782210617300705,0,0,1
1185,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,-0.238625915462587,0.238625915462586,3.09569774602578,5.68225840324843,1.74510682850545,0.0864737145319745,0.0644572937039527,0.772901774922735,0.119204247478477,0.768486537105761,0,0,1
1186,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,0.319223493841839,-0.656016573093865,-2.15210159768928,1.96894491142437,2.9529888287589,1.9104288754804,0.086473004528016,0.0644573706572719,1.8570712470444,0.108046904083134,1.50423294023432,1,0,0
1187,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,1.0330150061823,-1.19223189943701,-2.85079959206822,3.10036870819871,4.97591485074671,1.70051813980157,0.0864737885540236,0.0644572937039527,0.773051807253003,0.079550278758009,1.52012570875341,1,0,0
1188,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.484245985961279,-3.66356164612965,-0.484245985961279,2.26567885491069,3.59074704667386,1.95585853907147,0.0864737268698394,0.0644571861951067,1.85694411130423,0.329807217502428,0.722803065467456,1,0,0
1189,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-3.66356164612965,0.745168365310824,-0.745168365310824,3.21597896400928,5.25459509810314,1.73234128537277,0.0864734059739433,0.0644572714079743,0.773027801408007,0.0874612757699944,0.916370728674326,0,1,0
1190,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,0.118699171516341,-1.0330150061823,-1.19223189943701,2.35589380449757,3.79556184563206,2.19242494908531,0.0864744726734901,0.0644573382689415,1.85691020908434,0.247094425469996,1.11576434748568,1,0,0
1191,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-3.66356164612965,-0.360287384658641,0.360287384658641,2.46468649786884,4.0497135046322,2.20868285670604,0.086473621987063,0.0644572064957897,1.85647374222881,0.11010922268003,0.719496955882727,0,0,1
1192,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-1.49371353669317,1.49371353669317,-3.66356164612965,1.98692025515554,2.98991392643963,1.91485970869991,0.0864734183203791,0.0644573048485702,1.85702463016348,0.0714831016218643,1.33941237521976,0,1,0
1193,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,1.0330150061823,-1.0330150061823,-3.66356164612965,3.090514899492,3.39707320382653,1.93057949528168,0.0866048935140947,0.0644762486218423,-0.343853954736224,0.125045488974224,1.45074694106462,1,0,0
1194,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.484245985961279,-1.19223189943701,-0.360287384658641,4.89235631225356,3.74687413937782,1.46682744292409,0.0864735355944157,0.064510652357484,0.773012797884914,0.134967860410484,1.06608909696255,0,0,0
1195,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,-0.238625915462587,-3.66356164612965,0.238625915462586,2.07827703236501,5.27280652754126,1.73497460236936,0.0864737268698394,0.0644572663394522,0.773024800695386,0.234043925782498,1.00602174064375,0,0,1
1196,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-3.66356164612965,0.61196976034667,-0.61196976034667,2.42060341890706,3.94591775358376,2.20283923991708,0.086473270140511,0.0644572855973646,1.85658391408622,0.0543934838303317,0.918208891030059,0,1,0
1197,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.484245985961279,-0.745168365310824,-0.745168365310824,2.2760861545029,3.61360162040987,1.942697587992,0.0864745588839616,0.0644573058616058,1.85712210240841,0.308513582031714,0.505069086653611,0,0,0
1198,436.818550616046,0,0,0,0,1,0,167,0,0,1,0,0,0,-3.66356164612965,-0.656016573093865,0.656016573093865,3.25311309948148,3.22571733191194,1.94565972958372,0.0864734985638527,0.0644572632981159,1.85705429539201,0.13418118146602,0.766815770485146,0,0,1
1199,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,-3.66356164612965,-0.238625915462587,0.238625915462586,2.10722465492468,5.36247142161154,1.74459418057434,0.0864734615302037,0.064457255187068,0.773012797884914,0.153836344714867,0.759449769814008,0,0,1
1200,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,0,-1.49371353669317,-0.656016573093865,2.0136422903,3.04548427942298,1.92276751173109,0.086473109556569,0.0644573473800799,1.85707548496809,0.204979580686539,1.2574946137283,0,0,0
1201,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.656016573093865,-3.66356164612965,0.656016573093865,2.07568190881444,3.17587280377206,1.93967408734557,0.0864732269120775,0.0644573139652222,1.85707972289602,0.195731243703872,0.992659004765303,0,0,1
1202,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0,0,-3.66356164612965,2.21266130714713,3.47284870899397,1.94115790716555,0.0864744726734901,0.0644570988172906,1.85717295838268,0.20220588009933,1.11179172378022,0,0,0
1203,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-1.0330150061823,-3.66356164612965,1.0330150061823,3.10668934262096,5.7130431763386,1.7486057031687,0.0864735849636997,0.0644572805301433,0.772988792456013,0.161097920342328,0.836078009748981,0,0,1
1204,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.885013194604907,-0.61196976034667,-0.484245985961279,3.04424692440208,5.53872778174453,1.72863113011609,0.0864737145319745,0.0644572987699666,0.77291677770566,0.182488209573275,1.04773995829435,0,0,0
1205,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,2.38433574301274,-2.38433574301274,-3.66356164612965,3.07187773423023,3.37045207190158,1.92393291078983,0.086553094003077,0.0644704775940979,-0.343642221590665,0.107598010598018,1.51988512698179,1,0,0
1206,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,0.745168365310824,-3.66356164612965,-0.745168365310824,2.02130844081858,5.11245266811217,1.71670381891666,0.0864738255604222,0.0644572835705318,0.77303380284525,0.209774583575255,1.26917048317132,1,0,0
1207,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.484245985961279,-2.38433574301274,-0.745168365310824,3.15032854079092,3.52831082851205,1.95222106607474,0.0865248199107736,0.0644667307823576,-0.342557485255615,0.281563391443604,0.920481936492623,1,0,0
1208,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-1.19223189943701,-2.38433574301274,0.885013194604907,3.10408457123821,5.70571624418384,1.7477802191155,0.086473603475767,0.0644572825570876,0.772976789837585,0.165344932586838,0.820044113748296,0,0,1
1209,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,0.360287384658641,-0.484245985961279,-2.85079959206822,3.11338436706428,5.00863112167935,1.70424492567902,0.0864736960245345,0.0644572926906943,0.773057808754262,0.0966728872602607,1.43629807435498,1,0,0
1210,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.238625915462587,0.238625915462586,-3.66356164612965,2.97023518216207,5.33558441037494,1.70449396619669,0.0864738378952032,0.0644573170037719,0.772871769656951,0.0961280270942204,1.43255752558953,0,1,0
1211,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,-1.78448670989897,1.78448670989897,3.14482511568088,5.82096894233501,1.76062798562724,0.0864736096462847,0.0644572795166433,0.772964787283171,0.0429636994321157,0.68006194101129,0,0,1
1212,74.8022042068146,0,1,0,0,0,0,12,1,0,0,0,0,0,-1.0330150061823,1.0330150061823,-3.66356164612965,3.49563939850477,1.68896945138357,1.4253549074372,0.0864735355944157,0.0645096283176821,0.773012797884914,0.0231304173888545,1.23013750359654,0,1,0
1213,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-1.36687627526279,-1.19223189943701,0.360287384658641,3.08656184740482,5.65660268560667,1.74220555122095,0.0864736590073411,0.0644572896508073,0.772943782966981,0.161268147596122,0.848011891120861,0,0,1
1214,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.238625915462586,-1.78448670989897,-0.745168365310824,3.15496328343828,3.53751886182001,1.95364629745792,0.0865259762995839,0.0644669406026856,-0.342511959648453,0.321648622015054,0.76449062062808,1,0,0
1215,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976034667,-1.36687627526279,-0.118699171516341,4.89381224974346,3.7720758804869,1.47396848233655,0.0864735417658762,0.0645107703453269,0.773012797884914,0.26826986893032,0.778452937139045,0,0,0
1216,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,0.238625915462586,-0.885013194604907,-1.56178960719769,2.98645050620652,5.37973917344207,1.70983435286328,0.0864737330386433,0.0644573058616058,0.772931780588607,0.18581544604821,1.34299534297474,1,0,0
1217,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.118699171516341,-1.36687627526279,-0.61196976034667,3.18434545225428,5.1714185019609,1.72332217320402,0.0864737021937668,0.0644572785031247,0.773030802124628,0.208232938578456,1.06001005088617,0,0,0
1218,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.745168365310824,-2.38433574301274,0.484245985961279,3.24989056704137,5.32546427673747,1.74079962054918,0.0864736651770876,0.0644572592427406,0.773021799986767,0.23594130954407,0.847840570236426,0,0,1
1219,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-2.15210159768928,-0.656016573093865,0.319223493841839,2.08101114698714,3.18713059832041,1.94080733952898,0.0864734553576288,0.0644572764760318,1.85705429539201,0.137324190863219,0.901217702376634,0,0,1
1220,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.360287384658641,-0.745168365310824,-0.885013194604907,3.17741452661256,5.15713982780605,1.72158064315507,0.0864736466675912,0.0644572805301433,0.77303380284525,0.187889361097418,1.12729692252802,0,0,0
1221,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,0.885013194604907,-2.04942989395194,-1.36687627526279,3.13372706922365,5.05116591797487,1.70950201040763,0.0864738132252986,0.0644572886374745,0.773039804298498,0.187723606082949,1.33626342751433,1,0,0
1222,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,-3.66356164612965,0.745168365310824,-0.745168365310824,2.0678765202416,5.25459509810314,1.73234128537277,0.0864734059739433,0.0644572714079743,0.773027801408007,0.125398409394334,0.886243810521858,0,1,0
1223,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-1.36687627526279,-1.78448670989897,0.745168365310824,3.27126018568412,5.37794666077357,1.74655049923902,0.086473603475767,0.0644572521451183,0.773018799282148,0.209206885575337,0.686978191414416,0,0,1
1224,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.61196976034667,-3.66356164612965,0.61196976034667,3.08476281655555,5.65146676548979,1.74163796723597,0.0864735973051636,0.0644572835705318,0.772988792456013,0.190868262762421,0.950614860918109,0,0,1
1225,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.484245985961279,0.484245985961279,-3.66356164612965,3.09822228452295,3.43842498701748,1.9410784231439,0.0865437261738524,0.0644700781997105,-0.340072310717889,0.136364874520517,1.20890064256223,0,1,0
1226,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.885013194604907,-0.885013194604907,-0.238625915462587,2.41501058511422,3.93276245091376,2.20116568536206,0.0864742570739699,0.0644573119394295,1.85666442610137,0.260362261796818,0.661450093816691,0,0,0
1227,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.885013194604907,0.238625915462586,-1.56178960719769,3.16349212706409,5.12849054194777,1.71807145048093,0.0864735417658762,0.0644572845839575,0.773045805767749,0.123455803926918,1.12372757614651,0,1,0
1228,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.38433574301274,-3.66356164612965,2.38433574301274,3.14994336431458,5.8355194532311,1.76223647655503,0.0864735726218929,0.0644572754624574,0.772991793120622,0.0525924501191706,0.669776194236705,0,0,1
1229,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.484245985961279,-0.484245985961279,-1.0330150061823,4.89611299272381,3.69636990391769,1.45020913456736,0.0864735355944157,0.0645103102313934,0.773012797884914,0.145052271699139,1.16293203587641,0,0,0
1230,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.238625915462587,-1.0330150061823,-0.745168365310824,3.16422324664236,3.55597155307982,1.95647847303602,0.086528257328465,0.0644673540830815,-0.34242006474541,0.303875252346531,1.08586471584561,0,0,0
1231,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-3.66356164612965,0.238625915462586,-0.238625915462587,4.92688729201781,3.81814375317452,1.47775080110841,0.0864735602797434,0.0645106138566928,0.773012797884914,0.000699755114273265,0.850407306758529,0,1,0
1232,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,0.885013194604907,-0.885013194604907,-3.66356164612965,2.30056291870559,3.66921170570677,2.1843839872017,0.0864746019829127,0.0644572521451183,1.85717295838268,0.184402722997779,1.43826992271023,1,0,0
1233,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,1.0330150061823,-3.66356164612965,-1.0330150061823,2.98731365876627,5.38199233102359,1.71011726932324,0.0864736466675912,0.0644572967436168,0.772988792456013,0.218090807677558,1.39639319579731,1,0,0
1234,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976034667,-0.360287384658641,-1.0330150061823,4.89906587570615,3.7015166263301,1.45088229119473,0.0864735355944157,0.0645103009014368,0.773012797884914,0.125045488974224,1.110079620109,0,0,0
1235,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,1.78448670989897,-1.78448670989897,-3.66356164612965,3.07811250586363,3.37925353804077,1.92615655254217,0.0865713563131354,0.064472509257113,-0.343714979236254,0.093490343087339,1.4271723540722,1,0,0
1236,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.319223493841839,0.319223493841839,-3.66356164612965,1.96837303357251,2.95175157419493,1.91003187387978,0.086473165149881,0.0644573463678054,1.8570500574895,0.0659749889235329,1.49676181414586,0,1,0
1237,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-2.38433574301274,-0.360287384658641,0.118699171516341,2.44878028204515,4.01216526590135,2.20637712213588,0.0864737515445411,0.0644572420040775,1.85652459042241,0.171344866080323,0.685014197329756,0,0,1
1238,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-1.36687627526279,0,-0.745168365310824,3.11851745766301,3.52338122631517,1.95814553254908,0.0867407844711555,0.0644996399503057,-0.329532166137533,0.202369252097733,0.653782457037669,0,0,0
1239,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.484245985961279,-0.118699171516341,-1.56178960719769,3.00115539903966,5.41999188742247,1.71463857383656,0.0864737823859907,0.0644573089006012,0.77289277330099,0.154350659829925,1.26104288093093,0,0,0
1240,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.238625915462587,-0.118699171516341,-2.04942989395194,2.34005664322971,3.75925141332652,2.19072117921294,0.0864745096228873,0.0644572906641215,1.85695258690158,0.209531323894348,0.893636041309349,0,0,0
1241,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.238625915462587,-0.360287384658641,-1.56178960719769,2.99626406562781,5.40660265029462,1.71304072934623,0.0864737638813779,0.0644573078876213,0.772904775471318,0.173448978290356,1.28920509968793,0,0,0
1242,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.745168365310824,0.745168365310824,-3.66356164612965,3.13943205517291,3.48698961635828,1.94131321801127,0.0865250492745574,0.064466703014971,-0.347232348053409,0.161268147596122,0.93428780857581,0,1,0
1243,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,2.85079959206822,-2.85079959206822,-3.66356164612965,2.9277798012618,5.22064339360271,1.69042568567748,0.0864737021937668,0.0644573078876213,0.772985791795404,0.0769610411361284,1.7890391057256,1,0,0
1244,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,-0.238625915462587,0.238625915462586,-3.66356164612965,1.98736756879456,5.02750373086875,1.7063078799274,0.0864735973051636,0.0644572926906943,0.773063810271524,0.0392207131532813,1.38479323499362,0,1,0
1245,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,-0.61196976034667,0.61196976034667,3.11053773176187,5.7239773981745,1.74981856456087,0.0864736836858128,0.0644572896508073,0.772919778274248,0.0998453349697161,0.757248105966469,0,0,1
1246,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-1.36687627526279,-1.0330150061823,0.238625915462586,4.90631295500738,3.82764548978014,1.48668289453906,0.08647355410854,0.0645109100612848,0.773012797884914,0.135491969437157,0.858068222673733,0,0,1
1247,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-1.36687627526279,0.745168365310824,-1.78448670989897,3.16538909331119,3.51903673841475,1.95642626767252,0.0867359960779664,0.0644915791694481,-0.343971847680809,0.149884449537292,1.02345761506735,0,1,0
1248,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,0.360287384658641,-0.360287384658641,-3.66356164612965,2.95782325623249,5.30185962084928,1.70039883445308,0.0864737947219708,0.0644573139652222,0.772904775471318,0.101924619721925,1.51697168476151,1,0,0
1249,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,0,0,-3.66356164612965,1.96216209416659,2.93899912084704,1.90840881462776,0.0864730724904998,0.0644573605379595,1.85705853329875,0.0576083126203133,1.54807301668252,0,0,0
1250,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.118699171516341,0.118699171516341,-3.66356164612965,2.32007277189085,3.71365181841996,2.18798445862403,0.0864746758570829,0.0644572582288503,1.85704158169721,0.245843936834985,1.29412424614776,0,1,0
1251,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.484245985961279,0.484245985961279,-3.66356164612965,2.32756366156481,3.7307935272644,2.1893268956854,0.0864745650412111,0.0644572693806212,1.85699072729943,0.114667074978126,1.29697122315969,0,1,0
1252,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-1.0330150061823,1.0330150061823,-3.66356164612965,2.98502372675396,5.37594905116718,1.7093542252194,0.0864738810642385,0.0644573200421545,0.772832763409563,0.0763126828491635,1.34401296886328,0,1,0
1253,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,1.0330150061823,-2.15210159768928,-1.49371353669317,1.96951662495054,2.95422593360969,1.91082938691922,0.0864728438481326,0.0644573949360546,1.8570881987646,0.120357496663734,1.50705074975567,1,0,0
1254,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,2.38433574301274,-2.38433574301274,-3.66356164612965,3.05983143486888,3.36086964085579,1.92773813471906,0.0865252348529865,0.0644667971883594,-0.341075190921262,0.083881483980702,1.52281191572141,1,0,0
1255,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-2.04942989395194,-2.04942989395194,1.36687627526279,3.30145342265223,5.45066308531205,1.75453165778917,0.086473566450861,0.0644572399756463,0.773015798581531,0.221942830737691,0.527918701192168,0,0,1
1256,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.656016573093865,-3.66356164612965,0.656016573093865,2.07568190881444,3.17587280377206,1.93967408734557,0.0864732269120775,0.0644573139652222,1.85707972289602,0.254797245116004,0.963326977875584,0,0,1
1257,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-1.36687627526279,-3.66356164612965,1.36687627526279,3.12119504243834,5.75398463008111,1.753197283884,0.0864735849636997,0.0644572785031247,0.772988792456013,0.135404637006203,0.649247538269927,0,0,1
1258,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,-1.36687627526279,1.36687627526279,-3.66356164612965,2.0047055726129,5.07964750715711,1.71218462529542,0.0864734430122219,0.0644572906641215,0.77306981180479,0.0489806222216219,1.23799734843774,0,1,0
1259,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.85079959206822,-2.38433574301274,2.04942989395194,3.14738561444088,5.82824576072784,1.76143020856894,0.0864735911344745,0.0644572774895875,0.772976789837585,0.0503128138735892,0.660778935527216,0,0,1
1260,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-1.0330150061823,-1.49371353669317,0.319223493841839,2.06922245228664,3.16217808168502,1.93779173597014,0.0864733133647418,0.064457301809352,1.85706700912494,0.220820855944564,0.974333199268024,0,0,1
1261,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.484245985961279,-0.61196976034667,-0.885013194604907,2.3794668257353,3.84999706278972,2.19613513384601,0.0864743371660245,0.0644573240930714,1.8567957910946,0.289006195413912,0.918488315417642,0,0,0
1262,74.8022042068146,0,1,0,0,0,0,12,1,0,0,0,0,0,-0.484245985961279,0.484245985961279,-3.66356164612965,3.48574185180759,1.67621816841541,1.42251880527342,0.0864735294228695,0.0645096711915844,0.773015798581531,0.0431552703139276,1.30776509095517,0,1,0
1263,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,1.0330150061823,-1.0330150061823,-3.66356164612965,1.96545088163934,4.96208213967509,1.69885134386509,0.0864737823859907,0.0644572937039527,0.773054808001632,0.0491710440064494,1.55276173524054,1,0,0
1264,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,0.238625915462586,-0.238625915462587,-3.66356164612965,2.31265691991601,3.69677478255014,2.18663703032876,0.0864747127895521,0.0644572511310979,1.85709243670524,0.207258042083986,1.3466955765066,1,0,0
1265,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,0.238625915462586,-0.238625915462587,-3.66356164612965,2.96031095724217,5.30860007495848,1.70122078513241,0.0864738070576084,0.0644573149780906,0.772898774378153,0.100026314067124,1.49868510669892,1,0,0
1266,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,0.885013194604907,-2.04942989395194,-1.36687627526279,3.13372706922365,5.05116591797487,1.70950201040763,0.0864738132252986,0.0644572886374745,0.773039804298498,0.155207264302383,1.37356366864107,1,0,0
